review_id,equation_id,issue,source_location,machine_proposal,unresolved_question,status
REVPDF-f95bd37bc9d0c7b2,,PDF_TEXT_CANDIDATE_NOT_STRUCTURED,SRC-ARXIV-ce178130a868:page 10,/CC/CW /D9/D7/B8 /CX/CU p(X) = cX e0,"pypdf text extraction found a math-symbol-dense line; no reliable LaTeX/MathML recovery is possible from rendered PDF text alone, so this is NOT promoted to an equation record -- human review or a higher-quality source representation is required before this can be extracted as a structured equation (brief section VII).",UNRESOLVED
REVPDF-06f9fa343a5e2451,,PDF_TEXT_CANDIDATE_NOT_STRUCTURED,SRC-ARXIV-ce178130a868:page 10,i⁄=0(X − α i)ei,"pypdf text extraction found a math-symbol-dense line; no reliable LaTeX/MathML recovery is possible from rendered PDF text alone, so this is NOT promoted to an equation record -- human review or a higher-quality source representation is required before this can be extracted as a structured equation (brief section VII).",UNRESOLVED
REVPDF-48c84cadcb69ea7b,,PDF_TEXT_CANDIDATE_NOT_STRUCTURED,SRC-ARXIV-d148d1274ff9:page 2,"coarse grained particle density, ρ(x, t). Deﬁning ϕ ≡ 2ρ − 1, taking into account all anisotropies, and anticipating","pypdf text extraction found a math-symbol-dense line; no reliable LaTeX/MathML recovery is possible from rendered PDF text alone, so this is NOT promoted to an equation record -- human review or a higher-quality source representation is required before this can be extracted as a structured equation (brief section VII).",UNRESOLVED
REVPDF-eacfe603d1c8f7b4,,PDF_TEXT_CANDIDATE_NOT_STRUCTURED,SRC-ARXIV-d148d1274ff9:page 2,"∂tϕ(x, t) = λ{(τ⊥ − ∇2","pypdf text extraction found a math-symbol-dense line; no reliable LaTeX/MathML recovery is possible from rendered PDF text alone, so this is NOT promoted to an equation record -- human review or a higher-quality source representation is required before this can be extracted as a structured equation (brief section VII).",UNRESOLVED
REVPDF-cedc9b87bde5eb66,,PDF_TEXT_CANDIDATE_NOT_STRUCTURED,SRC-ARXIV-d148d1274ff9:page 2,⊥)∇2,"pypdf text extraction found a math-symbol-dense line; no reliable LaTeX/MathML recovery is possible from rendered PDF text alone, so this is NOT promoted to an equation record -- human review or a higher-quality source representation is required before this can be extracted as a structured equation (brief section VII).",UNRESOLVED
REVPDF-0ca5ec38c38ddd3d,,PDF_TEXT_CANDIDATE_NOT_STRUCTURED,SRC-ARXIV-d148d1274ff9:page 2,⊥ϕ + (τ‖ − α‖ ∂2)∂2ϕ − 2α×∂2∇2,"pypdf text extraction found a math-symbol-dense line; no reliable LaTeX/MathML recovery is possible from rendered PDF text alone, so this is NOT promoted to an equation record -- human review or a higher-quality source representation is required before this can be extracted as a structured equation (brief section VII).",UNRESOLVED
REVPDF-360f41801b01cb19,,PDF_TEXT_CANDIDATE_NOT_STRUCTURED,SRC-ARXIV-d148d1274ff9:page 2,⊥ϕ +,"pypdf text extraction found a math-symbol-dense line; no reliable LaTeX/MathML recovery is possible from rendered PDF text alone, so this is NOT promoted to an equation record -- human review or a higher-quality source representation is required before this can be extracted as a structured equation (brief section VII).",UNRESOLVED
REVPDF-90d9b0cc67e1c222,,PDF_TEXT_CANDIDATE_NOT_STRUCTURED,SRC-ARXIV-d148d1274ff9:page 2,+u(∇2,"pypdf text extraction found a math-symbol-dense line; no reliable LaTeX/MathML recovery is possible from rendered PDF text alone, so this is NOT promoted to an equation record -- human review or a higher-quality source representation is required before this can be extracted as a structured equation (brief section VII).",UNRESOLVED
REVPDF-e28c24d3431596bb,,PDF_TEXT_CANDIDATE_NOT_STRUCTURED,SRC-ARXIV-d148d1274ff9:page 2,"⊥ + κ∂2)ϕ3 + E∂ϕ2} − ξ(x, t) , (1)","pypdf text extraction found a math-symbol-dense line; no reliable LaTeX/MathML recovery is possible from rendered PDF text alone, so this is NOT promoted to an equation record -- human review or a higher-quality source representation is required before this can be extracted as a structured equation (brief section VII).",UNRESOLVED
REVPDF-1045520a32db865b,,PDF_TEXT_CANDIDATE_NOT_STRUCTURED,SRC-ARXIV-d148d1274ff9:page 2,"⟨ξ(x, t)ξ(x′, t′)⟩ = −","pypdf text extraction found a math-symbol-dense line; no reliable LaTeX/MathML recovery is possible from rendered PDF text alone, so this is NOT promoted to an equation record -- human review or a higher-quality source representation is required before this can be extracted as a structured equation (brief section VII).",UNRESOLVED
REVPDF-43f61634f7b6fb0b,,PDF_TEXT_CANDIDATE_NOT_STRUCTURED,SRC-ARXIV-d148d1274ff9:page 2,σ⊥∇2,"pypdf text extraction found a math-symbol-dense line; no reliable LaTeX/MathML recovery is possible from rendered PDF text alone, so this is NOT promoted to an equation record -- human review or a higher-quality source representation is required before this can be extracted as a structured equation (brief section VII).",UNRESOLVED
REVPDF-cc9111515e326001,,PDF_TEXT_CANDIDATE_NOT_STRUCTURED,SRC-ARXIV-d148d1274ff9:page 2,⊥ + σ‖ ∂2),"pypdf text extraction found a math-symbol-dense line; no reliable LaTeX/MathML recovery is possible from rendered PDF text alone, so this is NOT promoted to an equation record -- human review or a higher-quality source representation is required before this can be extracted as a structured equation (brief section VII).",UNRESOLVED
REVPDF-1498694b1b82da34,,PDF_TEXT_CANDIDATE_NOT_STRUCTURED,SRC-ARXIV-d148d1274ff9:page 2,δ(x − x′)δ(t − t′) . (2),"pypdf text extraction found a math-symbol-dense line; no reliable LaTeX/MathML recovery is possible from rendered PDF text alone, so this is NOT promoted to an equation record -- human review or a higher-quality source representation is required before this can be extracted as a structured equation (brief section VII).",UNRESOLVED
REVPDF-214346b7e6d57578,,PDF_TEXT_CANDIDATE_NOT_STRUCTURED,SRC-ARXIV-d148d1274ff9:page 6,"B 63 , 517 (1986). For d = 1 cases, see, e.g., D. Dhar, Phase Transitions 9, 51 (1987); L.-H. Gwa and H. Spohn, Phys.","pypdf text extraction found a math-symbol-dense line; no reliable LaTeX/MathML recovery is possible from rendered PDF text alone, so this is NOT promoted to an equation record -- human review or a higher-quality source representation is required before this can be extracted as a structured equation (brief section VII).",UNRESOLVED
REVPDF-cb1c131dde57b5fd,,PDF_TEXT_CANDIDATE_NOT_STRUCTURED,SRC-ARXIV-d4791023cdac:page 1,"EG2), denoted by G1 + G2. Especially, G + · · · + G/bracehtipupleft /bracehtipdownright/bracehtipdownleft /bracehtipupright","pypdf text extraction found a math-symbol-dense line; no reliable LaTeX/MathML recovery is possible from rendered PDF text alone, so this is NOT promoted to an equation record -- human review or a higher-quality source representation is required before this can be extracted as a structured equation (brief section VII).",UNRESOLVED
REVPDF-fed1f8f01fb08a88,,PDF_TEXT_CANDIDATE_NOT_STRUCTURED,SRC-ARXIV-d4791023cdac:page 1,"vertex, then Km = K1 × · · · × K1/bracehtipupleft /bracehtipdownright/bracehtipdownleft /bracehtipupright","pypdf text extraction found a math-symbol-dense line; no reliable LaTeX/MathML recovery is possible from rendered PDF text alone, so this is NOT promoted to an equation record -- human review or a higher-quality source representation is required before this can be extracted as a structured equation (brief section VII).",UNRESOLVED
REVPDF-9752d255e8e48c0a,,PDF_TEXT_CANDIDATE_NOT_STRUCTURED,SRC-ARXIV-d4791023cdac:page 1,". Similarly, mK1 = K1 + · · · + K1/bracehtipupleft /bracehtipdownright/bracehtipdownleft /bracehtipupright","pypdf text extraction found a math-symbol-dense line; no reliable LaTeX/MathML recovery is possible from rendered PDF text alone, so this is NOT promoted to an equation record -- human review or a higher-quality source representation is required before this can be extracted as a structured equation (brief section VII).",UNRESOLVED
REVPDF-bafd146a104d26a7,,PDF_TEXT_CANDIDATE_NOT_STRUCTURED,SRC-ARXIV-d4791023cdac:page 2,C6 × K1,"pypdf text extraction found a math-symbol-dense line; no reliable LaTeX/MathML recovery is possible from rendered PDF text alone, so this is NOT promoted to an equation record -- human review or a higher-quality source representation is required before this can be extracted as a structured equation (brief section VII).",UNRESOLVED
REVPDF-4a1b50247b691bf7,,PDF_TEXT_CANDIDATE_NOT_STRUCTURED,SRC-ARXIV-d4791023cdac:page 2,H1 = 2K1 × (2P2 + K1),"pypdf text extraction found a math-symbol-dense line; no reliable LaTeX/MathML recovery is possible from rendered PDF text alone, so this is NOT promoted to an equation record -- human review or a higher-quality source representation is required before this can be extracted as a structured equation (brief section VII).",UNRESOLVED
REVPDF-76a1aa74d72b1062,,PDF_TEXT_CANDIDATE_NOT_STRUCTURED,SRC-ARXIV-d4791023cdac:page 2,"Θ 3,2,5 × K1","pypdf text extraction found a math-symbol-dense line; no reliable LaTeX/MathML recovery is possible from rendered PDF text alone, so this is NOT promoted to an equation record -- human review or a higher-quality source representation is required before this can be extracted as a structured equation (brief section VII).",UNRESOLVED
REVPDF-1c220bf0c1ade99f,,PDF_TEXT_CANDIDATE_NOT_STRUCTURED,SRC-ARXIV-d4791023cdac:page 2,H2 = 2K1 × (P4 + K1),"pypdf text extraction found a math-symbol-dense line; no reliable LaTeX/MathML recovery is possible from rendered PDF text alone, so this is NOT promoted to an equation record -- human review or a higher-quality source representation is required before this can be extracted as a structured equation (brief section VII).",UNRESOLVED
REVPDF-e9431e70209fdd78,,PDF_TEXT_CANDIDATE_NOT_STRUCTURED,SRC-ARXIV-d4791023cdac:page 2,"graphs G among G such that G × Km are L-DS graphs. Indeed, G consists of all connected trees, connected45","pypdf text extraction found a math-symbol-dense line; no reliable LaTeX/MathML recovery is possible from rendered PDF text alone, so this is NOT promoted to an equation record -- human review or a higher-quality source representation is required before this can be extracted as a structured equation (brief section VII).",UNRESOLVED
REVPDF-7612b92d7a9df74c,,PDF_TEXT_CANDIDATE_NOT_STRUCTURED,SRC-ARXIV-d4791023cdac:page 3,s(G) = λ 1λ 2 · · · λ n−1,"pypdf text extraction found a math-symbol-dense line; no reliable LaTeX/MathML recovery is possible from rendered PDF text alone, so this is NOT promoted to an equation record -- human review or a higher-quality source representation is required before this can be extracted as a structured equation (brief section VII).",UNRESOLVED
REVPDF-e60c63ebfdc9fe77,,PDF_TEXT_CANDIDATE_NOT_STRUCTURED,SRC-ARXIV-d4791023cdac:page 3,"Spec(G × H) = {n + m, m + µ 1, . . . , m + µ n−1, n + ν1, . . . , n + νm−1, 0}.","pypdf text extraction found a math-symbol-dense line; no reliable LaTeX/MathML recovery is possible from rendered PDF text alone, so this is NOT promoted to an equation record -- human review or a higher-quality source representation is required before this can be extracted as a structured equation (brief section VII).",UNRESOLVED
REVPDF-e343661450b8a30b,,PDF_TEXT_CANDIDATE_NOT_STRUCTURED,SRC-ARXIV-d4791023cdac:page 3,"Proof. Since Spec( G × Km) = Spec( H × Km), Lemma 2.3 implies that Spec( G) = Spec( H). Therefore,69","pypdf text extraction found a math-symbol-dense line; no reliable LaTeX/MathML recovery is possible from rendered PDF text alone, so this is NOT promoted to an equation record -- human review or a higher-quality source representation is required before this can be extracted as a structured equation (brief section VII).",UNRESOLVED
REVPDF-58049949c8f582f2,,PDF_TEXT_CANDIDATE_NOT_STRUCTURED,SRC-ARXIV-d4791023cdac:page 3,"λ(G) ≤ max{d(v) + m(v)|v ∈ V G},","pypdf text extraction found a math-symbol-dense line; no reliable LaTeX/MathML recovery is possible from rendered PDF text alone, so this is NOT promoted to an equation record -- human review or a higher-quality source representation is required before this can be extracted as a structured equation (brief section VII).",UNRESOLVED
REVPDF-ba1bad8155d4f174,,PDF_TEXT_CANDIDATE_NOT_STRUCTURED,SRC-ARXIV-d4791023cdac:page 3,where m(v) = 1,"pypdf text extraction found a math-symbol-dense line; no reliable LaTeX/MathML recovery is possible from rendered PDF text alone, so this is NOT promoted to an equation record -- human review or a higher-quality source representation is required before this can be extracted as a structured equation (brief section VII).",UNRESOLVED
REVPDF-bd8023f2f901cfe2,,PDF_TEXT_CANDIDATE_NOT_STRUCTURED,SRC-ARXIV-d4791023cdac:page 3,λ(G) = ∆( G) + 1 ⇐ ⇒∆( G) = n − 1.,"pypdf text extraction found a math-symbol-dense line; no reliable LaTeX/MathML recovery is possible from rendered PDF text alone, so this is NOT promoted to an equation record -- human review or a higher-quality source representation is required before this can be extracted as a structured equation (brief section VII).",UNRESOLVED
REVPDF-b53a48f83b45a38e,,PDF_TEXT_CANDIDATE_NOT_STRUCTURED,SRC-ARXIV-d4791023cdac:page 3,∑ k,"pypdf text extraction found a math-symbol-dense line; no reliable LaTeX/MathML recovery is possible from rendered PDF text alone, so this is NOT promoted to an equation record -- human review or a higher-quality source representation is required before this can be extracted as a structured equation (brief section VII).",UNRESOLVED
REVPDF-e34bba493b399e53,,PDF_TEXT_CANDIDATE_NOT_STRUCTURED,SRC-ARXIV-d4791023cdac:page 3,i=0,"pypdf text extraction found a math-symbol-dense line; no reliable LaTeX/MathML recovery is possible from rendered PDF text alone, so this is NOT promoted to an equation record -- human review or a higher-quality source representation is required before this can be extracted as a structured equation (brief section VII).",UNRESOLVED
REVPDF-c2165da6a83d468b,,PDF_TEXT_CANDIDATE_NOT_STRUCTURED,SRC-ARXIV-d4791023cdac:page 3,"i ≤ (t − ks)2 + ks2, (3.1)","pypdf text extraction found a math-symbol-dense line; no reliable LaTeX/MathML recovery is possible from rendered PDF text alone, so this is NOT promoted to an equation record -- human review or a higher-quality source representation is required before this can be extracted as a structured equation (brief section VII).",UNRESOLVED
REVPDF-e488a2fa673f5b42,,PDF_TEXT_CANDIDATE_NOT_STRUCTURED,SRC-ARXIV-d4791023cdac:page 4,i=0 xi = t86,"pypdf text extraction found a math-symbol-dense line; no reliable LaTeX/MathML recovery is possible from rendered PDF text alone, so this is NOT promoted to an equation record -- human review or a higher-quality source representation is required before this can be extracted as a structured equation (brief section VII).",UNRESOLVED
REVPDF-840741b563ad30f3,,PDF_TEXT_CANDIDATE_NOT_STRUCTURED,SRC-ARXIV-d4791023cdac:page 4,i=0,"pypdf text extraction found a math-symbol-dense line; no reliable LaTeX/MathML recovery is possible from rendered PDF text alone, so this is NOT promoted to an equation record -- human review or a higher-quality source representation is required before this can be extracted as a structured equation (brief section VII).",UNRESOLVED
REVPDF-d29b2a7de2e887a1,,PDF_TEXT_CANDIDATE_NOT_STRUCTURED,SRC-ARXIV-d4791023cdac:page 4,i ≤ x2,"pypdf text extraction found a math-symbol-dense line; no reliable LaTeX/MathML recovery is possible from rendered PDF text alone, so this is NOT promoted to an equation record -- human review or a higher-quality source representation is required before this can be extracted as a structured equation (brief section VII).",UNRESOLVED
REVPDF-b0b68be0f46d6230,,PDF_TEXT_CANDIDATE_NOT_STRUCTURED,SRC-ARXIV-d4791023cdac:page 4,k + (t − xk − (k − 1)s)2 + (k − 1)s2 (3.2),"pypdf text extraction found a math-symbol-dense line; no reliable LaTeX/MathML recovery is possible from rendered PDF text alone, so this is NOT promoted to an equation record -- human review or a higher-quality source representation is required before this can be extracted as a structured equation (brief section VII).",UNRESOLVED
REVPDF-8323ca92f987d597,,PDF_TEXT_CANDIDATE_NOT_STRUCTURED,SRC-ARXIV-d4791023cdac:page 4,= 1,"pypdf text extraction found a math-symbol-dense line; no reliable LaTeX/MathML recovery is possible from rendered PDF text alone, so this is NOT promoted to an equation record -- human review or a higher-quality source representation is required before this can be extracted as a structured equation (brief section VII).",UNRESOLVED
REVPDF-80511d2dae9b9284,,PDF_TEXT_CANDIDATE_NOT_STRUCTURED,SRC-ARXIV-d4791023cdac:page 4,2 [2xk − t + (k − 1)s]2 + 1,"pypdf text extraction found a math-symbol-dense line; no reliable LaTeX/MathML recovery is possible from rendered PDF text alone, so this is NOT promoted to an equation record -- human review or a higher-quality source representation is required before this can be extracted as a structured equation (brief section VII).",UNRESOLVED
REVPDF-08002142c3dd98ae,,PDF_TEXT_CANDIDATE_NOT_STRUCTURED,SRC-ARXIV-d4791023cdac:page 4,2 [t − (k − 1)s]2 + (k − 1)s2. (3.3),"pypdf text extraction found a math-symbol-dense line; no reliable LaTeX/MathML recovery is possible from rendered PDF text alone, so this is NOT promoted to an equation record -- human review or a higher-quality source representation is required before this can be extracted as a structured equation (brief section VII).",UNRESOLVED
REVPDF-499b9224836ebbda,,PDF_TEXT_CANDIDATE_NOT_STRUCTURED,SRC-ARXIV-d4791023cdac:page 4,−t + (k + 1)s ≤ 2xk − t + (k − 1)s ≤ t − (k + 1)s. (3.4),"pypdf text extraction found a math-symbol-dense line; no reliable LaTeX/MathML recovery is possible from rendered PDF text alone, so this is NOT promoted to an equation record -- human review or a higher-quality source representation is required before this can be extracted as a structured equation (brief section VII).",UNRESOLVED
REVPDF-840741b563ad30f3,,PDF_TEXT_CANDIDATE_NOT_STRUCTURED,SRC-ARXIV-d4791023cdac:page 4,i=0,"pypdf text extraction found a math-symbol-dense line; no reliable LaTeX/MathML recovery is possible from rendered PDF text alone, so this is NOT promoted to an equation record -- human review or a higher-quality source representation is required before this can be extracted as a structured equation (brief section VII).",UNRESOLVED
REVPDF-cadd9665f5781ed7,,PDF_TEXT_CANDIDATE_NOT_STRUCTURED,SRC-ARXIV-d4791023cdac:page 4,i ≤ 1,"pypdf text extraction found a math-symbol-dense line; no reliable LaTeX/MathML recovery is possible from rendered PDF text alone, so this is NOT promoted to an equation record -- human review or a higher-quality source representation is required before this can be extracted as a structured equation (brief section VII).",UNRESOLVED
REVPDF-e0517c13c425ec28,,PDF_TEXT_CANDIDATE_NOT_STRUCTURED,SRC-ARXIV-d4791023cdac:page 4,2 [t − (k + 1)s]2 + 1,"pypdf text extraction found a math-symbol-dense line; no reliable LaTeX/MathML recovery is possible from rendered PDF text alone, so this is NOT promoted to an equation record -- human review or a higher-quality source representation is required before this can be extracted as a structured equation (brief section VII).",UNRESOLVED
REVPDF-96300eabc27ee1c6,,PDF_TEXT_CANDIDATE_NOT_STRUCTURED,SRC-ARXIV-d4791023cdac:page 4,2 [t − (k − 1)s]2 + (k − 1)s2 = (t − ks)2 + ks2.,"pypdf text extraction found a math-symbol-dense line; no reliable LaTeX/MathML recovery is possible from rendered PDF text alone, so this is NOT promoted to an equation record -- human review or a higher-quality source representation is required before this can be extracted as a structured equation (brief section VII).",UNRESOLVED
REVPDF-e6044d089436b661,,PDF_TEXT_CANDIDATE_NOT_STRUCTURED,SRC-ARXIV-d4791023cdac:page 4,"v1 = |V G1|, e 1 = |EG1|, e 2 = |EG2|.","pypdf text extraction found a math-symbol-dense line; no reliable LaTeX/MathML recovery is possible from rendered PDF text alone, so this is NOT promoted to an equation record -- human review or a higher-quality source representation is required before this can be extracted as a structured equation (brief section VII).",UNRESOLVED
REVPDF-96b4724e53d750db,,PDF_TEXT_CANDIDATE_NOT_STRUCTURED,SRC-ARXIV-d4791023cdac:page 4,e1 + e2 = (2 − v1)n + v2,"pypdf text extraction found a math-symbol-dense line; no reliable LaTeX/MathML recovery is possible from rendered PDF text alone, so this is NOT promoted to an equation record -- human review or a higher-quality source representation is required before this can be extracted as a structured equation (brief section VII).",UNRESOLVED
REVPDF-2cac7c87688985aa,,PDF_TEXT_CANDIDATE_NOT_STRUCTURED,SRC-ARXIV-d4791023cdac:page 4,e1 + e2 ≤ (2 − v1)(2v1 − 1) + v2,"pypdf text extraction found a math-symbol-dense line; no reliable LaTeX/MathML recovery is possible from rendered PDF text alone, so this is NOT promoted to an equation record -- human review or a higher-quality source representation is required before this can be extracted as a structured equation (brief section VII).",UNRESOLVED
REVPDF-890beda0e40963fe,,PDF_TEXT_CANDIDATE_NOT_STRUCTURED,SRC-ARXIV-d4791023cdac:page 4,1 − v1 − 1 = −(v1 − 1)(v1 − 3). (3.6),"pypdf text extraction found a math-symbol-dense line; no reliable LaTeX/MathML recovery is possible from rendered PDF text alone, so this is NOT promoted to an equation record -- human review or a higher-quality source representation is required before this can be extracted as a structured equation (brief section VII).",UNRESOLVED
REVPDF-6db719ff13ab1f58,,PDF_TEXT_CANDIDATE_NOT_STRUCTURED,SRC-ARXIV-d4791023cdac:page 4,"Spec(G) = {n + 1, n − 1, 4, [2]n−3, 0}.","pypdf text extraction found a math-symbol-dense line; no reliable LaTeX/MathML recovery is possible from rendered PDF text alone, so this is NOT promoted to an equation record -- human review or a higher-quality source representation is required before this can be extracted as a structured equation (brief section VII).",UNRESOLVED
REVPDF-e1c4f7885e463e39,,PDF_TEXT_CANDIDATE_NOT_STRUCTURED,SRC-ARXIV-d4791023cdac:page 5,"Spec(T ) = {n − 2, 3, [1]n−3, 0}.","pypdf text extraction found a math-symbol-dense line; no reliable LaTeX/MathML recovery is possible from rendered PDF text alone, so this is NOT promoted to an equation record -- human review or a higher-quality source representation is required before this can be extracted as a structured equation (brief section VII).",UNRESOLVED
REVPDF-f1ff2213c3a7667d,,PDF_TEXT_CANDIDATE_NOT_STRUCTURED,SRC-ARXIV-d4791023cdac:page 5,T × Km = T × K1 × · · · × K1/bracehtipupleft /bracehtipdownright/bracehtipdownleft /bracehtipupright,"pypdf text extraction found a math-symbol-dense line; no reliable LaTeX/MathML recovery is possible from rendered PDF text alone, so this is NOT promoted to an equation record -- human review or a higher-quality source representation is required before this can be extracted as a structured equation (brief section VII).",UNRESOLVED
REVPDF-56682e4e245c376e,,PDF_TEXT_CANDIDATE_NOT_STRUCTURED,SRC-ARXIV-d4791023cdac:page 5,G = G0 × G1 × · · · × Gm.,"pypdf text extraction found a math-symbol-dense line; no reliable LaTeX/MathML recovery is possible from rendered PDF text alone, so this is NOT promoted to an equation record -- human review or a higher-quality source representation is required before this can be extracted as a structured equation (brief section VII).",UNRESOLVED
REVPDF-285f390a6845a80f,,PDF_TEXT_CANDIDATE_NOT_STRUCTURED,SRC-ARXIV-d4791023cdac:page 5,"n = |V T |, e i = |EGi|, v i = |V Gi| for i = 0, 1, . . . , m. (3.7)","pypdf text extraction found a math-symbol-dense line; no reliable LaTeX/MathML recovery is possible from rendered PDF text alone, so this is NOT promoted to an equation record -- human review or a higher-quality source representation is required before this can be extracted as a structured equation (brief section VII).",UNRESOLVED
REVPDF-c28c1cf97337ac75,,PDF_TEXT_CANDIDATE_NOT_STRUCTURED,SRC-ARXIV-d4791023cdac:page 5,"m ≥ 2, v 0 ≥ · · · ≥ vm ≥ 2, m + n =","pypdf text extraction found a math-symbol-dense line; no reliable LaTeX/MathML recovery is possible from rendered PDF text alone, so this is NOT promoted to an equation record -- human review or a higher-quality source representation is required before this can be extracted as a structured equation (brief section VII).",UNRESOLVED
REVPDF-82aaaa1520828b1c,,PDF_TEXT_CANDIDATE_NOT_STRUCTURED,SRC-ARXIV-d4791023cdac:page 5,i=0,"pypdf text extraction found a math-symbol-dense line; no reliable LaTeX/MathML recovery is possible from rendered PDF text alone, so this is NOT promoted to an equation record -- human review or a higher-quality source representation is required before this can be extracted as a structured equation (brief section VII).",UNRESOLVED
REVPDF-6024d04af78fb3e6,,PDF_TEXT_CANDIDATE_NOT_STRUCTURED,SRC-ARXIV-d4791023cdac:page 5,"vi, n ≥ m + 2. (3.8)","pypdf text extraction found a math-symbol-dense line; no reliable LaTeX/MathML recovery is possible from rendered PDF text alone, so this is NOT promoted to an equation record -- human review or a higher-quality source representation is required before this can be extracted as a structured equation (brief section VII).",UNRESOLVED
REVPDF-82aaaa1520828b1c,,PDF_TEXT_CANDIDATE_NOT_STRUCTURED,SRC-ARXIV-d4791023cdac:page 5,i=0,"pypdf text extraction found a math-symbol-dense line; no reliable LaTeX/MathML recovery is possible from rendered PDF text alone, so this is NOT promoted to an equation record -- human review or a higher-quality source representation is required before this can be extracted as a structured equation (brief section VII).",UNRESOLVED
REVPDF-7e01b9975872a35b,,PDF_TEXT_CANDIDATE_NOT_STRUCTURED,SRC-ARXIV-d4791023cdac:page 5,i ≤ (n − m)2 + 4m. (3.9),"pypdf text extraction found a math-symbol-dense line; no reliable LaTeX/MathML recovery is possible from rendered PDF text alone, so this is NOT promoted to an equation record -- human review or a higher-quality source representation is required before this can be extracted as a structured equation (brief section VII).",UNRESOLVED
REVPDF-82aaaa1520828b1c,,PDF_TEXT_CANDIDATE_NOT_STRUCTURED,SRC-ARXIV-d4791023cdac:page 5,i=0,"pypdf text extraction found a math-symbol-dense line; no reliable LaTeX/MathML recovery is possible from rendered PDF text alone, so this is NOT promoted to an equation record -- human review or a higher-quality source representation is required before this can be extracted as a structured equation (brief section VII).",UNRESOLVED
REVPDF-a248e52e039f2c4e,,PDF_TEXT_CANDIDATE_NOT_STRUCTURED,SRC-ARXIV-d4791023cdac:page 5,ei +,"pypdf text extraction found a math-symbol-dense line; no reliable LaTeX/MathML recovery is possible from rendered PDF text alone, so this is NOT promoted to an equation record -- human review or a higher-quality source representation is required before this can be extracted as a structured equation (brief section VII).",UNRESOLVED
REVPDF-293c0b4ec00494ba,,PDF_TEXT_CANDIDATE_NOT_STRUCTURED,SRC-ARXIV-d4791023cdac:page 5,0≤i<j≤m,"pypdf text extraction found a math-symbol-dense line; no reliable LaTeX/MathML recovery is possible from rendered PDF text alone, so this is NOT promoted to an equation record -- human review or a higher-quality source representation is required before this can be extracted as a structured equation (brief section VII).",UNRESOLVED
REVPDF-810d74acb89eb226,,PDF_TEXT_CANDIDATE_NOT_STRUCTURED,SRC-ARXIV-d4791023cdac:page 5,vivj = n − 1 + mn + m(m − 1),"pypdf text extraction found a math-symbol-dense line; no reliable LaTeX/MathML recovery is possible from rendered PDF text alone, so this is NOT promoted to an equation record -- human review or a higher-quality source representation is required before this can be extracted as a structured equation (brief section VII).",UNRESOLVED
REVPDF-237e174143233dbd,,PDF_TEXT_CANDIDATE_NOT_STRUCTURED,SRC-ARXIV-d4791023cdac:page 5,Since∑ m,"pypdf text extraction found a math-symbol-dense line; no reliable LaTeX/MathML recovery is possible from rendered PDF text alone, so this is NOT promoted to an equation record -- human review or a higher-quality source representation is required before this can be extracted as a structured equation (brief section VII).",UNRESOLVED
REVPDF-293c0b4ec00494ba,,PDF_TEXT_CANDIDATE_NOT_STRUCTURED,SRC-ARXIV-d4791023cdac:page 5,0≤i<j≤m,"pypdf text extraction found a math-symbol-dense line; no reliable LaTeX/MathML recovery is possible from rendered PDF text alone, so this is NOT promoted to an equation record -- human review or a higher-quality source representation is required before this can be extracted as a structured equation (brief section VII).",UNRESOLVED
REVPDF-1e78081ae07868a0,,PDF_TEXT_CANDIDATE_NOT_STRUCTURED,SRC-ARXIV-d4791023cdac:page 5,vivj = 1,"pypdf text extraction found a math-symbol-dense line; no reliable LaTeX/MathML recovery is possible from rendered PDF text alone, so this is NOT promoted to an equation record -- human review or a higher-quality source representation is required before this can be extracted as a structured equation (brief section VII).",UNRESOLVED
REVPDF-63676770f0081b40,,PDF_TEXT_CANDIDATE_NOT_STRUCTURED,SRC-ARXIV-d4791023cdac:page 5,( m∑,"pypdf text extraction found a math-symbol-dense line; no reliable LaTeX/MathML recovery is possible from rendered PDF text alone, so this is NOT promoted to an equation record -- human review or a higher-quality source representation is required before this can be extracted as a structured equation (brief section VII).",UNRESOLVED
REVPDF-82aaaa1520828b1c,,PDF_TEXT_CANDIDATE_NOT_STRUCTURED,SRC-ARXIV-d4791023cdac:page 5,i=0,"pypdf text extraction found a math-symbol-dense line; no reliable LaTeX/MathML recovery is possible from rendered PDF text alone, so this is NOT promoted to an equation record -- human review or a higher-quality source representation is required before this can be extracted as a structured equation (brief section VII).",UNRESOLVED
REVPDF-82aaaa1520828b1c,,PDF_TEXT_CANDIDATE_NOT_STRUCTURED,SRC-ARXIV-d4791023cdac:page 5,i=0,"pypdf text extraction found a math-symbol-dense line; no reliable LaTeX/MathML recovery is possible from rendered PDF text alone, so this is NOT promoted to an equation record -- human review or a higher-quality source representation is required before this can be extracted as a structured equation (brief section VII).",UNRESOLVED
REVPDF-f527ece0c720b5d0,,PDF_TEXT_CANDIDATE_NOT_STRUCTURED,SRC-ARXIV-d4791023cdac:page 5, = 1,"pypdf text extraction found a math-symbol-dense line; no reliable LaTeX/MathML recovery is possible from rendered PDF text alone, so this is NOT promoted to an equation record -- human review or a higher-quality source representation is required before this can be extracted as a structured equation (brief section VII).",UNRESOLVED
